episode_id,case,slice_name,seed,policy,status
revision_table7_cor_tightB150_repl_harm_aware_selective_s267,corruption_prone,corruption_prone,267,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s268,corruption_prone,corruption_prone,268,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s270,corruption_prone,corruption_prone,270,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s270,corruption_prone,corruption_prone,270,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s274,corruption_prone,corruption_prone,274,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s275,corruption_prone,corruption_prone,275,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s275,corruption_prone,corruption_prone,275,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s278,corruption_prone,corruption_prone,278,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s278,corruption_prone,corruption_prone,278,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s281,corruption_prone,corruption_prone,281,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s282,corruption_prone,corruption_prone,282,harm_aware_selective,done
